UoFKey,UoFNumber,RDNumber,IncidentDate,Location,Beat,Officer Identifier,SubjectKey,SubjAgeatTOI,SubjRace,SubjGender,ForceLevel,ForceType,Description
7228,20F-0506,20-018744,5/20/2020 3:30,"Main Street & Live Oak Ave, Oakley CA   ",27X,4303,22944,18,Black,Male,Level 4,22,"Pointing a firearm at a person.  Includes pointing a firearm loaded with less-lethal ammunition at a person, except during Crowd Control Operations."
7228,20F-0506,20-018744,5/20/2020 3:30,"Main Street & Live Oak Ave, Oakley CA   ",27X,4303,22943,17,Black,Female,Level 4,22,"Pointing a firearm at a person.  Includes pointing a firearm loaded with less-lethal ammunition at a person, except during Crowd Control Operations."
7230,20F-0508,20-025045,5/20/2020 11:12,2900 Magnolia St     ,07X,2583,22946,19,Asian,Male,Level 4,22,"Pointing a firearm at a person.  Includes pointing a firearm loaded with less-lethal ammunition at a person, except during Crowd Control Operations."
7230,20F-0508,20-025045,5/20/2020 11:12,2900 Magnolia St     ,07X,1476,22946,19,Asian,Male,Level 4,22,"Pointing a firearm at a person.  Includes pointing a firearm loaded with less-lethal ammunition at a person, except during Crowd Control Operations."
7230,20F-0508,20-025045,5/20/2020 11:12,2900 Magnolia St     ,07X,3483,22946,19,Asian,Male,Level 4,22,"Pointing a firearm at a person.  Includes pointing a firearm loaded with less-lethal ammunition at a person, except during Crowd Control Operations."
7229,20F-0507,20-025115,5/20/2020 19:14,2600 74th Ave     ,30Y,6505,22945,31,Black,Male,Level 4,25,"A weaponless defense technique control hold is applied, for the purpose of inducing pain, including the Twist Lock, Arm-bar, Bent-wrist, or Arm-bar Hammerlock.  "
7231,20F-0509,20-025204,5/21/2020 9:02,2800 Brookdale Ave     ,21X,3626,22948,57,Black,Male,Level 4,25,"A weaponless defense technique control hold is applied, for the purpose of inducing pain, including the Twist Lock, Arm-bar, Bent-wrist, or Arm-bar Hammerlock.  "
7231,20F-0509,20-025204,5/21/2020 9:02,2800 Brookdale Ave     ,21X,3410,22948,57,Black,Male,Level 4,22,"Pointing a firearm at a person.  Includes pointing a firearm loaded with less-lethal ammunition at a person, except during Crowd Control Operations."
7233,20F-0511,20-023803,5/21/2020 13:57,1800 Solano Way     ,19X,4017,22950,39,Black,Male,Level 4,22,"Pointing a firearm at a person.  Includes pointing a firearm loaded with less-lethal ammunition at a person, except during Crowd Control Operations."
7232,20F-0510,20-025246,5/21/2020 14:20,800 98th Ave     ,31Z,4116,22949,22,Black,Male,Level 4,22,"Pointing a firearm at a person.  Includes pointing a firearm loaded with less-lethal ammunition at a person, except during Crowd Control Operations."
7234,20F-0512,20-025235,5/21/2020 16:30,1900 E-38th St     ,22X,4397,22951,18,Black,Male,Level 4,22,"Pointing a firearm at a person.  Includes pointing a firearm loaded with less-lethal ammunition at a person, except during Crowd Control Operations."
7234,20F-0512,20-025235,5/21/2020 16:30,1900 E-38th St     ,22X,4397,22979,23,Black,Male,Level 4,22,"Pointing a firearm at a person.  Includes pointing a firearm loaded with less-lethal ammunition at a person, except during Crowd Control Operations."
7234,20F-0512,20-025235,5/21/2020 16:30,1900 E-38th St     ,22X,4397,22980,24,Black,Male,Level 4,22,"Pointing a firearm at a person.  Includes pointing a firearm loaded with less-lethal ammunition at a person, except during Crowd Control Operations."
7234,20F-0512,20-025235,5/21/2020 16:30,1900 E-38th St     ,22X,3720,22979,23,Black,Male,Level 4,22,"Pointing a firearm at a person.  Includes pointing a firearm loaded with less-lethal ammunition at a person, except during Crowd Control Operations."
7234,20F-0512,20-025235,5/21/2020 16:30,1900 E-38th St     ,22X,3476,22951,18,Black,Male,Level 4,22,"Pointing a firearm at a person.  Includes pointing a firearm loaded with less-lethal ammunition at a person, except during Crowd Control Operations."
7234,20F-0512,20-025235,5/21/2020 16:30,1900 E-38th St     ,22X,3476,22979,23,Black,Male,Level 4,22,"Pointing a firearm at a person.  Includes pointing a firearm loaded with less-lethal ammunition at a person, except during Crowd Control Operations."
7234,20F-0512,20-025235,5/21/2020 16:30,1900 E-38th St     ,22X,3476,22980,24,Black,Male,Level 4,22,"Pointing a firearm at a person.  Includes pointing a firearm loaded with less-lethal ammunition at a person, except during Crowd Control Operations."
7235,20F-0513,20-025222,5/21/2020 21:43,9600 International Blvd     ,33X,4198,22954,#VALUE!,Black,Male,Level 4,22,"Pointing a firearm at a person.  Includes pointing a firearm loaded with less-lethal ammunition at a person, except during Crowd Control Operations."
7235,20F-0513,20-025222,5/21/2020 21:43,9600 International Blvd     ,33X,4198,22953,#VALUE!,Black,Male,Level 4,22,"Pointing a firearm at a person.  Includes pointing a firearm loaded with less-lethal ammunition at a person, except during Crowd Control Operations."
7237,20F-0515,20-025516,5/23/2020 17:28,3900 Alameda Ave     ,23X,4304,22958,16,Black,Male,Level 4,22,"Pointing a firearm at a person.  Includes pointing a firearm loaded with less-lethal ammunition at a person, except during Crowd Control Operations."
7237,20F-0515,20-025516,5/23/2020 17:28,3900 Alameda Ave     ,23X,3733,22958,16,Black,Male,Level 4,22,"Pointing a firearm at a person.  Includes pointing a firearm loaded with less-lethal ammunition at a person, except during Crowd Control Operations."
7239,20F-0517,20-025601,5/23/2020 20:02,400 14th St     ,03X,6535,22960,28,Black,Male,Level 4,25,"A weaponless defense technique control hold is applied, for the purpose of inducing pain, including the Twist Lock, Arm-bar, Bent-wrist, or Arm-bar Hammerlock.  "
7238,20F-0516,20-025607,5/23/2020 22:38,1400 61st Av     ,27Y,3701,22959,20,Hispanic,Male,Level 4,22,"Pointing a firearm at a person.  Includes pointing a firearm loaded with less-lethal ammunition at a person, except during Crowd Control Operations."
7238,20F-0516,20-025607,5/23/2020 22:38,1400 61st Av     ,27Y,4082,22959,20,Hispanic,Male,Level 4,22,"Pointing a firearm at a person.  Includes pointing a firearm loaded with less-lethal ammunition at a person, except during Crowd Control Operations."
7238,20F-0516,20-025607,5/23/2020 22:38,1400 61st Av     ,27Y,4173,22959,20,Hispanic,Male,Level 4,22,"Pointing a firearm at a person.  Includes pointing a firearm loaded with less-lethal ammunition at a person, except during Crowd Control Operations."
7238,20F-0516,20-025607,5/23/2020 22:38,1400 61st Av     ,27Y,4489,22959,20,Hispanic,Male,Level 4,22,"Pointing a firearm at a person.  Includes pointing a firearm loaded with less-lethal ammunition at a person, except during Crowd Control Operations."
7238,20F-0516,20-025607,5/23/2020 22:38,1400 61st Av     ,27Y,4358,22959,20,Hispanic,Male,Level 4,22,"Pointing a firearm at a person.  Includes pointing a firearm loaded with less-lethal ammunition at a person, except during Crowd Control Operations."
7240,20F-0518,20-025637,5/24/2020 0:11,4100 Piedmont Ave     ,09X,5999,22961,41,White,Male,Level 4,29,"All non-carotid takedowns, except on a restrained subject"
7240,20F-0518,20-025637,5/24/2020 0:11,4100 Piedmont Ave     ,09X,4288,22961,41,White,Male,Level 4,29,"All non-carotid takedowns, except on a restrained subject"
7240,20F-0518,20-025637,5/24/2020 0:11,4100 Piedmont Ave     ,09X,4275,22961,41,White,Male,Level 4,29,"All non-carotid takedowns, except on a restrained subject"
7241,20F-0519,20-025675,5/24/2020 11:32,1800 West St     ,05X,4352,22969,29,Black,Male,Level 4,25,"A weaponless defense technique control hold is applied, for the purpose of inducing pain, including the Twist Lock, Arm-bar, Bent-wrist, or Arm-bar Hammerlock.  "
7241,20F-0519,20-025675,5/24/2020 11:32,1800 West St     ,05X,4352,22969,29,Black,Male,Level 4,29,"All non-carotid takedowns, except on a restrained subject"
7241,20F-0519,20-025675,5/24/2020 11:32,1800 West St     ,05X,4315,22969,29,Black,Male,Level 4,29,"All non-carotid takedowns, except on a restrained subject"
7242,20F-0520,20-025700,5/24/2020 13:51,5100 BANCROFT AV     ,27X,3838,22970,21,Hispanic,Female,Level 4,22,"Pointing a firearm at a person.  Includes pointing a firearm loaded with less-lethal ammunition at a person, except during Crowd Control Operations."
7243,20F-0521,20-025347,5/25/2020 9:53,2000 EMBARCADERO      ,19X,3832,22971,34,Black,Male,Level 4,22,"Pointing a firearm at a person.  Includes pointing a firearm loaded with less-lethal ammunition at a person, except during Crowd Control Operations."
7243,20F-0521,20-025347,5/25/2020 9:53,2000 EMBARCADERO      ,19X,6019,22971,34,Black,Male,Level 4,22,"Pointing a firearm at a person.  Includes pointing a firearm loaded with less-lethal ammunition at a person, except during Crowd Control Operations."
7244,20F-0522,20-025848,5/25/2020 13:58,8400 Edgewater Dr     ,31X,4471,22972,45,Black,Male,Level 4,29,"All non-carotid takedowns, except on a restrained subject"
7245,20F-0523,20-023436,5/25/2020 17:06,8700 Plymouth St     ,34X,4358,22973,41,Black,Male,Level 4,22,"Pointing a firearm at a person.  Includes pointing a firearm loaded with less-lethal ammunition at a person, except during Crowd Control Operations."
7247,20F-0525,20-025907,5/25/2020 19:33,9800 International Blvd     ,32X,4084,22976,29,Black,Male,Level 4,22,"Pointing a firearm at a person.  Includes pointing a firearm loaded with less-lethal ammunition at a person, except during Crowd Control Operations."
7247,20F-0525,20-025907,5/25/2020 19:33,9800 International Blvd     ,32X,4190,22978,44,Pacific Islander,Female,Level 4,22,"Pointing a firearm at a person.  Includes pointing a firearm loaded with less-lethal ammunition at a person, except during Crowd Control Operations."
7247,20F-0525,20-025907,5/25/2020 19:33,9800 International Blvd     ,32X,4190,22977,31,Black,Male,Level 4,22,"Pointing a firearm at a person.  Includes pointing a firearm loaded with less-lethal ammunition at a person, except during Crowd Control Operations."
7246,20F-0524,20-025894,5/25/2020 19:44,8400 San Leandro St     ,33X,4116,22974,28,Black,Female,Level 4,22,"Pointing a firearm at a person.  Includes pointing a firearm loaded with less-lethal ammunition at a person, except during Crowd Control Operations."
7246,20F-0524,20-025894,5/25/2020 19:44,8400 San Leandro St     ,33X,4116,22975,23,Black,Male,Level 4,22,"Pointing a firearm at a person.  Includes pointing a firearm loaded with less-lethal ammunition at a person, except during Crowd Control Operations."
7248,20F-0526,20-026275,5/27/2020 17:00,5200 Shattuck Ave     ,12X,3909,22984,20,Black,Male,Level 4,22,"Pointing a firearm at a person.  Includes pointing a firearm loaded with less-lethal ammunition at a person, except during Crowd Control Operations."
7248,20F-0526,20-026275,5/27/2020 17:00,5200 Shattuck Ave     ,12X,3909,22982,19,Black,Male,Level 4,22,"Pointing a firearm at a person.  Includes pointing a firearm loaded with less-lethal ammunition at a person, except during Crowd Control Operations."
7248,20F-0526,20-026275,5/27/2020 17:00,5200 Shattuck Ave     ,12X,3495,22984,20,Black,Male,Level 4,22,"Pointing a firearm at a person.  Includes pointing a firearm loaded with less-lethal ammunition at a person, except during Crowd Control Operations."
7248,20F-0526,20-026275,5/27/2020 17:00,5200 Shattuck Ave     ,12X,3495,22983,21,Black,Male,Level 4,22,"Pointing a firearm at a person.  Includes pointing a firearm loaded with less-lethal ammunition at a person, except during Crowd Control Operations."
7248,20F-0526,20-026275,5/27/2020 17:00,5200 Shattuck Ave     ,12X,3495,22982,19,Black,Male,Level 4,22,"Pointing a firearm at a person.  Includes pointing a firearm loaded with less-lethal ammunition at a person, except during Crowd Control Operations."
7248,20F-0526,20-026275,5/27/2020 17:00,5200 Shattuck Ave     ,12X,4116,22984,20,Black,Male,Level 4,22,"Pointing a firearm at a person.  Includes pointing a firearm loaded with less-lethal ammunition at a person, except during Crowd Control Operations."
7248,20F-0526,20-026275,5/27/2020 17:00,5200 Shattuck Ave     ,12X,4116,22983,21,Black,Male,Level 4,22,"Pointing a firearm at a person.  Includes pointing a firearm loaded with less-lethal ammunition at a person, except during Crowd Control Operations."
7248,20F-0526,20-026275,5/27/2020 17:00,5200 Shattuck Ave     ,12X,4116,22982,19,Black,Male,Level 4,22,"Pointing a firearm at a person.  Includes pointing a firearm loaded with less-lethal ammunition at a person, except during Crowd Control Operations."
7248,20F-0526,20-026275,5/27/2020 17:00,5200 Shattuck Ave     ,12X,3029,22983,21,Black,Male,Level 4,22,"Pointing a firearm at a person.  Includes pointing a firearm loaded with less-lethal ammunition at a person, except during Crowd Control Operations."
7248,20F-0526,20-026275,5/27/2020 17:00,5200 Shattuck Ave     ,12X,3029,22982,19,Black,Male,Level 4,22,"Pointing a firearm at a person.  Includes pointing a firearm loaded with less-lethal ammunition at a person, except during Crowd Control Operations."
7248,20F-0526,20-026275,5/27/2020 17:00,5200 Shattuck Ave     ,12X,3734,22984,20,Black,Male,Level 4,22,"Pointing a firearm at a person.  Includes pointing a firearm loaded with less-lethal ammunition at a person, except during Crowd Control Operations."
7248,20F-0526,20-026275,5/27/2020 17:00,5200 Shattuck Ave     ,12X,3734,22983,21,Black,Male,Level 4,22,"Pointing a firearm at a person.  Includes pointing a firearm loaded with less-lethal ammunition at a person, except during Crowd Control Operations."
7248,20F-0526,20-026275,5/27/2020 17:00,5200 Shattuck Ave     ,12X,3734,22982,19,Black,Male,Level 4,22,"Pointing a firearm at a person.  Includes pointing a firearm loaded with less-lethal ammunition at a person, except during Crowd Control Operations."
7250,20F-0528,20-025678,5/28/2020 10:38,2700 108th Avenue     ,32X,6519,22986,28,Hispanic,Male,Level 4,22,"Pointing a firearm at a person.  Includes pointing a firearm loaded with less-lethal ammunition at a person, except during Crowd Control Operations."
7251,20F-0529,20-026488,5/28/2020 20:12,2600 Short St     ,24Y,3497,22987,27,Black,Female,Level 4,29,"All non-carotid takedowns, except on a restrained subject"
7252,20F-0530,20-026262,5/29/2020 2:06,300 23rd Ave     ,19X,4088,22997,16,Black,Male,Level 4,22,"Pointing a firearm at a person.  Includes pointing a firearm loaded with less-lethal ammunition at a person, except during Crowd Control Operations."
7253,20F-0531,20-026494,5/29/2020 3:56,3600 Green Acre Rd     ,25X,6513,23011,19,Black,Male,Level 4,22,"Pointing a firearm at a person.  Includes pointing a firearm loaded with less-lethal ammunition at a person, except during Crowd Control Operations."
7253,20F-0531,20-026494,5/29/2020 3:56,3600 Green Acre Rd     ,25X,3928,23011,19,Black,Male,Level 4,22,"Pointing a firearm at a person.  Includes pointing a firearm loaded with less-lethal ammunition at a person, except during Crowd Control Operations."
7253,20F-0531,20-026494,5/29/2020 3:56,3600 Green Acre Rd     ,25X,4001,23011,19,Black,Male,Level 4,22,"Pointing a firearm at a person.  Includes pointing a firearm loaded with less-lethal ammunition at a person, except during Crowd Control Operations."
7254,20F-0532,20-026010,5/29/2020 7:31,4200 Foothill blvd     ,24X,4072,22988,31,Black,Male,Level 4,29,"All non-carotid takedowns, except on a restrained subject"
7255,20F-0533,20-026572,5/29/2020 12:46,8000 Greenly Dr     ,30Y,3400,22989,36,White,Male,Level 4,22,"Pointing a firearm at a person.  Includes pointing a firearm loaded with less-lethal ammunition at a person, except during Crowd Control Operations."
7554,20F-0832,20-026554,5/29/2020 20:30,700 Broadway      ,03X,4242,23603,28,White,Male,Level 4,23,"Weaponless defense technique applied to a vulnerable area for the purpose of inducing pain, excluding strikes (e.g. hair grab, pressure to mastoid, trapezius grab);"
