INCIDENT NUMBER,REPORT NUMBER,UOF DATE,SUBJECT NUMBER,SUBJECT RACE,SUBJECT AGE,SUBJECT SEX,WEAPON TYPE,TYPE OF WEAPON(OTHER),COMPLAINT OF PAIN,SUBJECT INJURED,CHARGES
UOF-2018-1247,180943221,12/15/2018,27028,W - White,23,M,,,Yes,Yes,11351.5 H&S
UOF-2018-1265,180935632,12/15/2018,27515,W - White,29,M,,,Unrelated,No,273.5 PC
UOF-2018-1259,180944837,12/15/2018,27043,B - Black,34,M,,,Yes,Yes,3056 PC
UOF-2018-1239,180946093,12/16/2018,27016,H - Hispanic,29,M,,,No,No,
UOF-2018-1288,180950088,12/17/2018,27092,B - Black,19,M,Firearm,,No,No,211 PC
UOF-2018-1248,180947411,12/17/2018,27030,W - White,37,M,,,No,No,459 PC
UOF-2018-1248,180947411,12/17/2018,27029,W - White,47,M,,,No,No,459 PC
UOF-2018-1288,180950088,12/17/2018,27090,W - White,52,F,Firearm,,No,No,211 PC
UOF-2018-1249,180952454,12/18/2018,27031,A - Asian or Pacific Islander,23,M,,,No,No,25850 (a) PC
UOF-2018-1242,180951133,12/18/2018,27020,W - White,25,M,,,Yes,No,273.5 PC
UOF-2018-1289,180944586,12/18/2018,27093,B - Black,28,M,,,No,No,10851 CVC
UOF-2018-1280,180950163,12/18/2018,27080,W - White,38,M,,,Yes,Yes,148 (a) (1) PC
UOF-2018-1273,180951064,12/18/2018,27071,H - Hispanic,40,M,,,No,No,
UOF-2018-1274,180952551,12/18/2018,27072,W - White,46,M,,,No,No,10851 (a) CVC
UOF-2018-1274,180952551,12/18/2018,27073,W - White,52,M,,,No,No,
UOF-2018-1250,180955191,12/19/2018,27032,B - Black,19,M,,,Yes,Yes,459 PC
UOF-2018-1291,180955771,12/19/2018,27097,B - Black,19,F,,,No,No,10851 CVC
UOF-2018-1270,180953402,12/19/2018,27066,B - Black,21,M,Knife or Edged Weapon,,Yes,No,21310 PC
UOF-2018-1260,180955630,12/19/2018,27044,B - Black,23,M,,,No,No,2800.1 (a) CVC
UOF-2018-1260,180955630,12/19/2018,27045,A - Asian or Pacific Islander,24,M,,,No,No,
UOF-2018-1290,180955094,12/19/2018,27094,H - Hispanic,28,M,,,No,No,243.4 (e) PC
UOF-2018-1291,180955771,12/19/2018,27096,B - Black,29,F,,,No,No,496d (a) PC
UOF-2018-1266,180953004,12/19/2018,27056,U - Unknown,32,M,,,Yes,Yes,148 (a) (1) PC
UOF-2018-1243,180955420,12/19/2018,27021,U - Unknown,34,M,,,No,No,10851 (a) CVC
UOF-2018-1290,180955094,12/19/2018,27095,H - Hispanic,49,M,Other,Stick,No,No,
UOF-2018-1292,180955840,12/20/2018,27098,B - Black,34,M,,,No,No,459 PC
UOF-2018-1283,180957692,12/20/2018,27084,A - Asian or Pacific Islander,55,M,,,Yes,No,22454 (a) CVC
UOF-2018-1254,180958612,12/20/2018,27037,W - White,61,M,,,Yes,No,148 PC
UOF-2018-1251,180959109,12/21/2018,27033,H - Hispanic,22,M,,,No,No,14601 CVC
UOF-2018-1261,180960231,12/21/2018,27046,B - Black,31,M,,,No,No,602 (O) PC
UOF-2018-1255,180961320,12/21/2018,27038,W - White,38,M,,,Yes,Yes,148 PC
UOF-2018-1263,180962936,12/22/2018,27048,B - Black,28,M,,,No,Yes,602 (m) PC
UOF-2018-1262,180962027,12/22/2018,27047,H - Hispanic,44,M,,,No,No,459.5 PC
UOF-2018-1293,180961477,12/22/2018,27099,W - White,49,F,,,Yes,Yes,243 (e) PC
UOF-2018-1256,180961665,12/22/2018,27039,W - White,56,M,Other,Large wooden stick,Yes,Yes,148 (a) (1) PC
UOF-2018-1284,180964910,12/23/2018,27086,B - Black,29,M,,,No,No,
UOF-2018-1294,180963843,12/24/2018,27100,H - Hispanic,22,M,,,No,No,187 PC
UOF-2018-1258,180966643,12/24/2018,27042,U - Unknown,30,M,,,No,No,none - victim
UOF-2018-1258,180966643,12/24/2018,27041,W - White,37,M,,,No,No,none (victim)
UOF-2018-1276,180967005,12/24/2018,27076,B - Black,44,M,Replica Firearm,,No,No,20170 (a) (b) (1) PC
UOF-2018-1257,180966392,12/24/2018,27040,W - White,48,M,,,No,No,459 PC
UOF-2018-1285,180969603,12/25/2018,27087,B - Black,27,M,,,Yes,Yes,69 PC
UOF-2018-1308,180969227,12/25/2018,27119,H - Hispanic,34,M,,,No,No,459 PC
UOF-2018-1298,180952216,12/25/2018,27107,A - Asian or Pacific Islander,51,M,,,No,No,10851 CVC
UOF-2018-1286,180972032,12/26/2018,27088,H - Hispanic,18,M,,,No,Yes,11351 H&S
UOF-2018-1309,180970387,12/26/2018,27120,W - White,34,M,,,No,Yes,148 (a) (1) PC
UOF-2018-1267,180974903,12/27/2018,27057,B - Black,19,M,,,No,No,10851 (a) VC
UOF-2018-1304,180975525,12/27/2018,27115,W - White,23,F,,,Yes,Yes,
UOF-2018-1310,180973046,12/27/2018,27121,B - Black,31,M,,,No,Yes,602 (m) PC
UOF-2018-1277,180974806,12/27/2018,27077,H - Hispanic,37,M,Other,Glass Bottle,Yes,Yes,245 (a) (1) PC
UOF-2018-1275,180978284,12/28/2018,27074,B - Black,33,M,,,No,No,459 PC 2nd
UOF-2018-1275,180978284,12/28/2018,27075,B - Black,34,M,,,No,No,459 PC 2nd
UOF-2018-1295,180975638,12/28/2018,27104,B - Black,34,M,,,No,No,20170 (a) PC
UOF-2018-1305,180975600,12/28/2018,27116,B - Black,34,M,,,Yes,Yes,Warrants
UOF-2018-1278,180971238,12/28/2018,27078,B - Black,35,M,,,Yes,No,211 PC
UOF-2018-1299,180975531,12/28/2018,27108,B - Black,59,M,,,No,No,273.5 PC
UOF-2018-1271,180979696,12/29/2018,27067,B - Black,18,M,,,No,No,148 (a) (1) PC
UOF-2018-1268,180980499,12/29/2018,27059,H - Hispanic,23,M,,,No,No,
UOF-2018-1300,180981005,12/29/2018,27109,B - Black,25,M,,,Yes,Yes,148 PC
UOF-2018-1306,180978422,12/29/2018,27117,A - Asian or Pacific Islander,32,M,,,No,No,459 2nd PC
UOF-2018-1268,180980499,12/29/2018,27058,H - Hispanic,37,F,,,No,No,10851 CVC
UOF-2018-1311,180980386,12/29/2018,27123,B - Black,37,M,,,Yes,No,242 PC
UOF-2018-1297,180979226,12/29/2018,27106,W - White,45,M,,,No,No,"10851 VC, 496 (d) PC"
UOF-2018-1296,180978585,12/29/2018,27105,W - White,56,M,,,No,Yes,148 (a) (1) PC
UOF-2018-1312,180981271,12/30/2018,27124,H - Hispanic,21,M,Firearm,,No,No,26350 (a) (1) PC
UOF-2018-1269,180982843,12/30/2018,27060,B - Black,22,M,,,No,No,211 PC
UOF-2018-1269,180982843,12/30/2018,27061,B - Black,23,M,,,No,No,211 PC
UOF-2018-1301,180981259,12/30/2018,27110,B - Black,26,M,Firearm,,Yes,Yes,211 PC
UOF-2018-1281,180985364,12/31/2018,27081,B - Black,20,M,,,No,No,25400 (a) (1) PC
UOF-2018-1302,180984162,12/31/2018,27111,B - Black,39,M,,,No,No,459 PC
UOF-2018-1313,180984457,12/31/2018,27125,B - Black,40,M,,,Yes,No,Warrant
UOF-2018-1279,180985176,12/31/2018,27079,H - Hispanic,46,M,Knife or Edged Weapon; Blunt Object,,No,No,417 (a) (1) PC
UOF-2018-1302,180984162,12/31/2018,27112,B - Black,52,F,,,No,No,459 PC
UOF-2018-1314,180984598,12/31/2018,27126,A - Asian or Pacific Islander,77,F,Other,Walking cane,Yes,No,
UOF-2019-0032,190000203,1/1/2019,27174,H - Hispanic,26,M,,,No,No,242 PC
UOF-2019-0033,190000407,1/1/2019,27175,H - Hispanic,29,M,,,No,Yes,594 (b) (1) PC
UOF-2019-0001,190001728,1/1/2019,27130,U - Unknown,31,M,,,No,No,
UOF-2019-0044,190001881,1/1/2019,27190,B - Black,44,M,,,Yes,Yes,487 (a) PC
UOF-2019-0007,190004540,1/2/2019,27145,B - Black,36,M,,,No,No,Warrant Arrest
UOF-2019-0007,190004540,1/2/2019,27147,W - White,40,M,Knife or Edged Weapon,,No,No,
UOF-2019-0034,190002679,1/2/2019,27176,B - Black,46,M,Other,Tire Iron,No,Yes,459PC 1st
UOF-2019-0008,190007049,1/3/2019,27149,B - Black,22,M,Firearm,,No,No,29800 (a) (1) PC
UOF-2019-0022,190007384,1/3/2019,27163,W - White,25,M,Firearm,,Yes,No,25850 PC
UOF-2019-0008,190007049,1/3/2019,27148,B - Black,44,M,Firearm,,No,No,29800 (a) (1) PC
UOF-2019-0017,1900454,1/4/2019,27158,W - White,22,M,,,No,No,
UOF-2019-0009,190008871,1/4/2019,27150,H - Hispanic,30,M,,,No,Yes,11351 H&S
UOF-2019-0088,190010525,1/4/2019,27259,W - White,36,F,,,No,No,
UOF-2019-0075,190008235,1/4/2019,27232,W - White,37,M,,,Yes,No,"69 PC, 148 (d) PC"
UOF-2019-0035,190010321,1/4/2019,27177,B - Black,42,M,Other,Pipe,Yes,Yes,148 PC
UOF-2019-0036,190010105,1/4/2019,27181,W - White,50,M,,,No,Yes,459 PC 1st
UOF-2019-0002,190012537,1/5/2019,27131,W - White,27,M,,,No,Yes,243 (b) PC
UOF-2019-0023,190011028,1/5/2019,27165,B - Black,31,M,,,No,Yes,69 PC
UOF-2019-0037,190012678,1/5/2019,27182,W - White,31,M,,,Yes,Yes,"602 (m), 243 (b)"
UOF-2019-0038,190010860,1/5/2019,27183,W - White,53,M,Other,Bottle,No,No,236 PC
UOF-2019-0024,190015020,1/7/2019,27166,H - Hispanic,39,M,,,No,Yes,148 (a) (1) PC
UOF-2019-0003,190018814,1/8/2019,27137,U - Unknown,18,M,,,No,No,211 PC
UOF-2019-0045,190018626,1/8/2019,27191,B - Black,28,M,,,No,No,496 (a) PC
UOF-2019-0010,190019232,1/8/2019,27151,W - White,31,M,Firearm,,Yes,Yes,25850 (a) PC
UOF-2019-0025,190018187,1/8/2019,27167,W - White,36,M,Other,Umbrella,No,No,148 (a) (1) PC
UOF-2019-0039,190019157,1/8/2019,27184,B - Black,42,M,Other,3' Long metal instrument,Yes,No,
UOF-2019-0011,190021704,1/9/2019,27152,B - Black,20,M,,,Unrelated,Unrelated,211 PC
UOF-2019-0026,190020013,1/9/2019,27168,W - White,44,M,,,Yes,Yes,23152 (a) CVC
UOF-2019-0013,190024275,1/10/2019,27154,W - White,32,M,Firearm,,No,No,30600 (a) PC
UOF-2019-0012,190024128,1/10/2019,27153,B - Black,39,M,,,Unrelated,No,Warrant
UOF-2019-0027,190026259,1/11/2019,27169,B - Black,29,F,,,Yes,Yes,
UOF-2019-0029,190027928,1/12/2019,27171,B - Black,24,M,,,No,Unrelated,200001 (a) CVC
UOF-2019-0040,190028186,1/12/2019,27185,H - Hispanic,30,M,,,No,Yes,148 (a) (1) PC
UOF-2019-0014,190029811,1/12/2019,27155,B - Black,35,M,,,No,No,10851 CVC
UOF-2019-0046,190028114,1/12/2019,27192,W - White,35,M,,,Yes,No,647 (f) PC
UOF-2019-0005,190032115,1/13/2019,27143,W - White,19,F,,,No,No,602 (m) PC
UOF-2019-0005,190032115,1/13/2019,27140,W - White,27,M,,,No,No,602 (m) PC
UOF-2019-0005,190032115,1/13/2019,27141,W - White,28,F,,,No,No,602 (m) PC
UOF-2019-0004,190032143,1/13/2019,27139,A - Asian or Pacific Islander,30,M,,,No,Yes,148 (a) (1) PC
UOF-2019-0005,190032115,1/13/2019,27142,U - Unknown,36,M,,,No,No,602 (m) PC
UOF-2019-0006,190032529,1/13/2019,27144,W - White,38,F,,,No,No,245 (c) PC
UOF-2019-0028,190030482,1/13/2019,27170,A - Asian or Pacific Islander,41,M,Firearm,,,,
UOF-2019-0047,190032820,1/14/2019,27195,W - White,30,M,,,No,Yes,
UOF-2019-0041,190036844,1/15/2019,27186,H - Hispanic,23,M,,,No,No,Felony no bail
UOF-2019-0052,190037375,1/15/2019,27200,W - White,25,M,,,No,Yes,602 (m) PC
UOF-2019-0080,190038339,1/16/2019,27245,H - Hispanic,34,F,,,No,No,211 PC
UOF-2019-0048,180747211,1/17/2019,27196,B - Black,20,M,,,No,No,
UOF-2019-0016,180921772,1/17/2019,27157,H - Hispanic,27,M,,,Unrelated,Unrelated,211 PC
UOF-2019-0094,190040077,1/17/2019,27285,B - Black,30,M,Firearm,,Yes,No,29800 (a) (1)
UOF-2019-0015,190044900,1/18/2019,27156,W - White,69,M,Other,Stick,Yes,No,AMS
UOF-2019-0021,190047324,1/19/2019,27162,B - Black,18,M,,,No,No,211 PC
UOF-2019-0019,190045958,1/19/2019,27160,H - Hispanic,32,M,,,No,Yes,368 (b) (1) PC
UOF-2019-0020,190047302,1/19/2019,27161,H - Hispanic,35,M,,,No,No,
UOF-2019-0054,190046865,1/19/2019,27202,W - White,41,M,,,Yes,No,243 (b) PC
UOF-2019-0043,190049740,1/20/2019,27188,W - White,27,M,Knife or Edged Weapon,,No,No,664/187 PC
UOF-2019-0042,190048946,1/20/2019,27187,W - White,30,M,,,Yes,Yes,Warrants
UOF-2019-0049,190048071,1/20/2019,27197,B - Black,30,M,,,No,No,10851 (a) CVC
UOF-2019-0031,190048350,1/20/2019,27173,H - Hispanic,35,M,,,Yes,Yes,245 (a) (4) PC
UOF-2019-0081,190048899,1/20/2019,27246,W - White,38,F,,,Yes,No,490.2 PC
UOF-2019-0068,190052890,1/22/2019,27222,H - Hispanic,20,M,,,Unrelated,Unrelated,Warrant
UOF-2019-0058,190053901,1/22/2019,27207,B - Black,21,M,,,No,No,211 PC
UOF-2019-0058,190053901,1/22/2019,27208,B - Black,22,M,,,No,No,211 PC
UOF-2019-0059,190054391,1/22/2019,27209,H - Hispanic,22,M,,,No,No,10851 CVC
UOF-2019-0053,190054874,1/22/2019,27201,W - White,23,M,,,Yes,Yes,
UOF-2019-0058,190053901,1/22/2019,27206,B - Black,24,M,,,Yes,Yes,211 PC
UOF-2019-0050,190053274,1/22/2019,27198,W - White,29,M,,,Yes,Yes,
UOF-2019-0055,1902259,1/22/2019,27203,B - Black,47,F,Other,Hands,Yes,No,"243 (b) PC, 241 (c) PC"
UOF-2019-0061,190055349,1/23/2019,27211,B - Black,23,M,,,No,Yes,1203.2 PC
UOF-2019-0057,190056870,1/23/2019,27205,W - White,31,M,,,Yes,Yes,243 (c) (2) PC
UOF-2019-0056,190059103,1/24/2019,27204,W - White,27,M,,,Yes,No,148 (a) (1) PC
UOF-2019-0063,190059131,1/24/2019,27213,A - Asian or Pacific Islander,52,M,,,No,No,647 (b) (1) PC
UOF-2019-0060,190065649,1/26/2019,27210,B - Black,21,M,,,No,No,69 PC
UOF-2019-0070,190065990,1/26/2019,27225,W - White,26,M,,,No,Yes,148 (a) (1) PC
UOF-2019-0069,190063574,1/26/2019,27223,B - Black,35,M,,,No,No,148 (a) (1) PC
UOF-2019-0067,190064607,1/26/2019,27217,B - Black,45,M,,,No,No,29800 (a) (1) PC
UOF-2019-0064,190066443,1/27/2019,27214,W - White,37,M,,,Yes,Yes,
UOF-2019-0071,190068201,1/27/2019,24708,U - Unknown,40,M,,,No,Yes,148 (a) (1) PC
UOF-2019-0051,190066722,1/27/2019,27199,W - White,54,M,Firearm; Knife or Edged Weapon,,No,No,11370.1 (a) H&S
UOF-2019-0072,190069209,1/28/2019,27226,H - Hispanic,28,M,,,No,Yes,11378 H&S
UOF-2019-0066,190054965,1/28/2019,27216,B - Black,38,M,,,No,No,10851 (a) CVC
UOF-2019-0082,190073175,1/29/2019,27247,B - Black,27,F,,,No,No,10851 VC
UOF-2019-0082,190073175,1/29/2019,27248,B - Black,37,M,,,No,No,
UOF-2019-0078,190073078,1/29/2019,27243,B - Black,39,M,,,No,Yes,No bail warrant
UOF-2019-0073,190075212,1/30/2019,27227,B - Black,19,M,,,Unrelated,Unrelated,148 (a) (1) PC
UOF-2019-0083,190075983,1/30/2019,27250,W - White,33,M,,,No,No,
UOF-2019-0074,190073733,1/30/2019,27228,B - Black,40,M,,,No,No,
UOF-2019-0077,190077860,1/31/2019,27242,B - Black,28,M,,,No,No,148 (a) (1) PC
UOF-2019-0079,190078410,1/31/2019,27244,B - Black,34,M,,,No,No,602 PC
UOF-2019-0091,190080584,2/1/2019,27267,H - Hispanic,47,M,,,No,No,
UOF-2019-0085,190083657,2/2/2019,27252,H - Hispanic,23,M,,,Yes,Yes,148 (a) (1) PC
UOF-2019-0092,190082552,2/2/2019,27268,H - Hispanic,25,F,,,No,No,10851 CVC
UOF-2019-0093,190082427,2/2/2019,27269,W - White,34,F,,,No,No,
UOF-2019-0093,190082427,2/2/2019,27271,W - White,34,F,,,No,No,
UOF-2019-0097,190082449,2/2/2019,27288,W - White,34,M,,,Yes,Yes,245 PC
UOF-2019-0093,190082427,2/2/2019,27273,B - Black,38,F,,,No,No,
UOF-2019-0093,190082427,2/2/2019,27270,W - White,43,M,,,No,No,
UOF-2019-0084,190083221,2/2/2019,27251,W - White,45,M,Other,Bolt Cutters,No,No,602 (m) PC
UOF-2019-0093,190082427,2/2/2019,27272,W - White,62,M,,,No,No,
UOF-2019-0086,190083970,2/3/2019,27253,H - Hispanic,22,F,Firearm,,Yes,Yes,29800 PC
UOF-2019-0087,190085954,2/3/2019,27254,W - White,24,F,,,No,Yes,273.5 (f) PC; 243 (b) PC
UOF-2019-0090,190084677,2/3/2019,27266,H - Hispanic,32,M,,,No,Yes,602 (m) PC
UOF-2019-0099,190086009,2/3/2019,27290,W - White,62,M,Other,Plastic stick,Yes,No,Warrants
UOF-2019-0096,190087308,2/4/2019,27287,H - Hispanic,27,M,,,Yes,Unrelated,236 PC
UOF-2019-0137,190088544,2/4/2019,27373,W - White,43,M,,,No,No,148 (a) (1) PC
UOF-2019-0100,190087756,2/4/2019,27291,W - White,46,M,,,No,No,
UOF-2019-0107,190088936,2/5/2019,27301,W - White,36,M,,,Yes,Yes,602 (m) PC
UOF-2019-0101,190093189,2/6/2019,27292,B - Black,22,M,,,Yes,Yes,11364 H&S
UOF-2019-0108,190093060,2/6/2019,27302,A - Asian or Pacific Islander,32,M,,,No,Yes,459 PC 2nd
UOF-2019-0089,190094096,2/7/2019,27265,W - White,25,M,,,No,No,Fed Firearm Warrant
UOF-2019-0104,190086560,2/7/2019,27296,H - Hispanic,34,M,Other,Screwdriver,No,Unrelated,10851 CVC
UOF-2019-0102,190096296,2/7/2019,27293,H - Hispanic,35,M,,,No,Yes,11351 H&S
UOF-2019-0098,190095276,2/7/2019,27289,B - Black,58,M,Blunt Object,,Yes,No,422 PC
UOF-2019-0105,190097357,2/8/2019,27297,B - Black,18,M,,,No,No,212 PC
UOF-2019-0105,190097357,2/8/2019,27299,B - Black,21,M,,,No,No,212 PC
UOF-2019-0136,190096321,2/8/2019,27371,B - Black,24,M,Firearm,,No,Yes,246.3 PC
UOF-2019-0136,190096321,2/8/2019,27372,B - Black,26,M,Firearm,,No,No,246.3 PC
UOF-2019-0105,190097357,2/8/2019,27298,B - Black,27,M,,,No,No,212 PC
UOF-2019-0103,190097523,2/8/2019,27295,B - Black,36,M,,,No,Yes,459 PC
UOF-2019-0103,190097523,2/8/2019,27294,B - Black,46,M,,,No,No,459 PC
UOF-2019-0106,190100364,2/9/2019,27300,H - Hispanic,29,M,Firearm,,No,No,25400 (A) (1) PC
UOF-2019-0110,190103716,2/11/2019,27310,B - Black,27,M,,,No,No,69 PC
UOF-2019-0113,190107906,2/12/2019,27315,B - Black,21,M,,,No,No,211 PC
UOF-2019-0121,190100314,2/12/2019,27330,B - Black,23,F,,,No,No,
UOF-2019-0109,190110498,2/13/2019,27305,B - Black,20,M,,,No,No,459 PC 2nd
UOF-2019-0139,190113301,2/14/2019,27375,W - White,31,M,,,Yes,No,148 (a) (1) PC
UOF-2019-0138,190112820,2/14/2019,27374,W - White,41,M,,,Yes,Yes,69 PC
UOF-2019-0116,190115244,2/15/2019,27320,B - Black,35,M,Firearm,,Yes,Yes,Felon with Possession Gun
UOF-2019-0122,190115614,2/15/2019,27331,B - Black,37,M,,,No,Yes,Felony Warrant
UOF-2019-0140,190115965,2/15/2019,27376,U - Unknown,40,M,,,Yes,Yes,148 PC
UOF-2019-0112,190115062,2/15/2019,27314,W - White,49,M,,,Yes,Yes,148 (a) (1) PC
UOF-2019-0118,190118038,2/16/2019,27325,B - Black,19,M,,,Unrelated,Yes,
UOF-2019-0118,190118038,2/16/2019,27326,B - Black,19,M,,,Unrelated,Yes,
UOF-2019-0143,190118323,2/16/2019,27379,B - Black,23,M,,,Yes,No,Felony warrant
UOF-2019-0141,190116214,2/16/2019,27377,B - Black,25,M,,,Yes,Yes,148 (a) (1) PC
UOF-2019-0142,190116208,2/16/2019,27378,W - White,26,F,,,Yes,Yes,148 (a) (1) PC
UOF-2019-0111,190116509,2/16/2019,27311,H - Hispanic,27,F,,,No,No,
UOF-2019-0118,190118038,2/16/2019,27324,B - Black,27,M,,,No,Unrelated,2800 CVC
UOF-2019-0127,190107746,2/16/2019,27336,H - Hispanic,27,M,,,No,No,10851 CVC
UOF-2019-0127,190107746,2/16/2019,27337,H - Hispanic,27,F,,,No,No,10851 CVC
UOF-2019-0111,190116509,2/16/2019,27313,W - White,29,M,,,No,No,
UOF-2019-0111,190116509,2/16/2019,27312,W - White,30,M,,,No,No,
UOF-2019-0124,190117096,2/16/2019,27333,B - Black,43,M,,,Yes,No,290.11 (a) PC
UOF-2019-0125,190119973,2/17/2019,27334,W - White,35,M,,,Yes,Yes,10851 (a) VC
UOF-2019-0117,180741592,2/18/2019,27321,B - Black,23,M,,,Yes,Yes,487 PC
UOF-2019-0119,190122891,2/18/2019,27328,B - Black,38,M,,,No,No,245 (a) (4) PC
UOF-2019-0147,190121257,2/18/2019,27383,W - White,38,M,,,No,No,602 (m) PC
UOF-2019-0114,190120685,2/18/2019,27316,B - Black,50,M,,,No,No,422 PC
UOF-2019-0120,190123219,2/19/2019,27329,B - Black,19,M,,,No,Yes,11378 H&S
UOF-2019-0126,190125118,2/19/2019,27335,W - White,34,M,,,Yes,Yes,69 PC
UOF-2019-0129,190124295,2/19/2019,27361,B - Black,38,M,,,Yes,No,No bail Warrant
UOF-2019-0159,190125384,2/19/2019,27399,B - Black,48,M,,,Yes,Yes,30305 (a) (1) PC
UOF-2019-0132,190125726,2/20/2019,27364,H - Hispanic,26,M,,,No,No,10851 CVC
UOF-2019-0170,180637355,2/20/2019,27425,A - Asian or Pacific Islander,33,M,,,Yes,Yes,646.9 (a) PC
UOF-2019-0130,190127835,2/20/2019,27362,H - Hispanic,56,M,,,No,Yes,
UOF-2019-0146,190129411,2/21/2019,27382,W - White,27,M,,,Yes,Yes,148 (a) (1) PC
UOF-2019-0128,190130838,2/21/2019,27338,W - White,36,F,,,No,Yes,148 (a) (1) PC
UOF-2019-0151,190129518,2/21/2019,27388,A - Asian or Pacific Islander,38,M,,,No,No,11358 H&S
UOF-2019-0150,190129518,2/21/2019,27386,A - Asian or Pacific Islander,41,F,,,No,No,11358 H&S
UOF-2019-0160,190131820,2/21/2019,27400,B - Black,42,M,,,No,No,Warrants
UOF-2019-0131,190130048,2/21/2019,27363,W - White,49,M,,,No,No,417 (a) (1) PC
UOF-2019-0152,190128059,2/21/2019,27389,B - Black,55,M,,,No,No,
UOF-2019-0161,190132668,2/22/2019,27401,U - Unknown,39,M,Knife or Edged Weapon,,No,No,10851 CVC
UOF-2019-0145,190133252,2/22/2019,27381,B - Black,43,M,,,Yes,Yes,69 PC
UOF-2019-0144,190134852,2/23/2019,27380,B - Black,38,F,,,No,No,10851 VC
UOF-2019-0149,190137016,2/23/2019,27385,W - White,41,M,Knife or Edged Weapon,,No,No,
UOF-2019-0134,190137583,2/24/2019,27366,B - Black,25,M,,,Yes,No,"242 PC, 148 (a) (1) PC"
UOF-2019-0133,190167367,2/24/2019,27365,B - Black,37,M,,,No,No,243 (b) PC
UOF-2019-0135,190139539,2/24/2019,27367,H - Hispanic,41,M,,,Yes,Yes,148 (a) (1) PC
UOF-2019-0220,1902662,2/24/2019,27531,A - Asian or Pacific Islander,45,M,,,No,No,
UOF-2019-0171,190140570,2/25/2019,27426,B - Black,28,M,,,Yes,No,211 PC
UOF-2019-0165,190140718,2/25/2019,27405,W - White,31,M,,,No,No,626.10 PC
UOF-2019-0162,190124637,2/25/2019,27402,B - Black,40,M,,,No,No,10851 CVC
UOF-2019-0148,190142617,2/26/2019,27384,B - Black,29,M,Other,Screwdriver,No,No,459 PC
UOF-2019-0155,190144970,2/27/2019,27395,B - Black,22,M,,,Yes,Unrelated,148(a)(1)PC
UOF-2019-0156,190147695,2/28/2019,27396,B - Black,27,M,,,Yes,Yes,148(A)PC
UOF-2019-0166,190147322,2/28/2019,27406,H - Hispanic,31,M,,,Yes,Yes,148 (a) (1) PC
UOF-2019-0153,190149011,2/28/2019,27390,B - Black,32,M,,,No,Yes,
UOF-2019-0157,190149607,2/28/2019,27397,B - Black,39,M,,,Yes,Yes; Unrelated,148(a)(1)PC
UOF-2019-0167,190149419,2/28/2019,27407,W - White,50,M,,,Yes,No,69 PC
UOF-2019-0163,190151298,3/1/2019,27403,B - Black,37,F,Knife or Edged Weapon,,Unrelated,Yes,Warrant arrest
UOF-2019-0168,190151890,3/1/2019,27408,W - White,57,M,Knife or Edged Weapon,,No,No,422 PC
UOF-2019-0154,190157343,3/3/2019,27391,H - Hispanic,26,M,,,Yes,Yes,459 PC 1st
UOF-2019-0164,190155002,3/3/2019,27404,W - White,26,M,Knife or Edged Weapon,,Unrelated,Yes - Unrelated,664/187 PC
UOF-2019-0193,190159286,3/4/2019,27468,B - Black,18,F,,,No,No,
UOF-2019-0193,190159286,3/4/2019,27466,B - Black,21,M,,,No,No,
UOF-2019-0193,190159286,3/4/2019,27469,B - Black,22,M,,,No,No,
UOF-2019-0193,190159286,3/4/2019,27467,B - Black,23,M,,,No,No,
UOF-2019-0176,190160716,3/5/2019,27437,W - White,22,F,,,No,No,Warrant 459 PC
UOF-2019-0176,190160716,3/5/2019,27439,A - Asian or Pacific Islander,25,M,,,No,No,
UOF-2019-0174,190161582,3/5/2019,27429,H - Hispanic,30,M,,,,,
UOF-2019-0176,190160716,3/5/2019,27433,B - Black,30,F,,,No,No,
UOF-2019-0173,190160910,3/5/2019,27428,A - Asian or Pacific Islander,31,M,,,No,Yes,646.9 PC
UOF-2019-0176,190160716,3/5/2019,27432,B - Black,32,M,Replica Firearm,,No,No,Warrant
UOF-2019-0176,190160716,3/5/2019,27438,B - Black,34,M,,,No,No,
UOF-2019-0176,190160716,3/5/2019,27440,H - Hispanic,35,M,,,No,No,
UOF-2019-0176,190160716,3/5/2019,27434,B - Black,39,F,,,No,No,
UOF-2019-0176,190160716,3/5/2019,27435,B - Black,39,M,,,No,No,
UOF-2019-0176,190160716,3/5/2019,27436,B - Black,39,F,,,No,No,
UOF-2019-0177,190163726,3/6/2019,27441,A - Asian or Pacific Islander,25,M,,,Yes,Yes,11351 H&S
UOF-2019-0194,190162734,3/6/2019,27470,H - Hispanic,42,M,,,Yes,Yes,148 (a) (1) PC
UOF-2019-0169,190165164,3/7/2019,27411,H - Hispanic,20,M,,,No,No,
UOF-2019-0195,190166849,3/7/2019,27471,H - Hispanic,20,M,,,Yes,Yes,148.3 PC
UOF-2019-0169,190165164,3/7/2019,27410,H - Hispanic,24,M,,,No,No,10851 CVC
UOF-2019-0175,190167427,3/7/2019,27431,B - Black,24,M,,,No,No,459 PC
UOF-2019-0175,190167427,3/7/2019,27430,B - Black,26,M,,,No,No,459 PC
UOF-2019-0178,190167455,3/7/2019,27442,B - Black,36,M,Firearm,,Yes,Yes,29800 (a) PC
UOF-2019-0188,190166736,3/7/2019,27461,U - Unknown,50,M,,,No,Yes,69 PC
UOF-2019-0182,190168209,3/8/2019,27449,H - Hispanic,21,M,,,No,No,11364 H&S
